id,listing_url,bedrooms,beds,price,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_value
698381349432347175,https://www.airbnb.com/rooms/698381349432347175,2.0,2.0,$183.00,9,4.89,5.0,4.78
698427646147468466,https://www.airbnb.com/rooms/698427646147468466,1.0,1.0,$166.00,8,4.88,5.0,4.88
698506328992863202,https://www.airbnb.com/rooms/698506328992863202,4.0,4.0,$954.00,17,4.94,5.0,4.82
698511881758670184,https://www.airbnb.com/rooms/698511881758670184,1.0,1.0,$54.00,10,5.0,5.0,5.0
698529071491024707,https://www.airbnb.com/rooms/698529071491024707,3.0,4.0,$143.00,4,5.0,5.0,5.0
698533917385629483,https://www.airbnb.com/rooms/698533917385629483,4.0,5.0,$390.00,2,5.0,5.0,4.5
698564481377343551,https://www.airbnb.com/rooms/698564481377343551,1.0,1.0,$250.00,1,5.0,5.0,5.0
698565708849336349,https://www.airbnb.com/rooms/698565708849336349,2.0,3.0,$261.00,23,5.0,4.96,4.87
698575284250537730,https://www.airbnb.com/rooms/698575284250537730,2.0,3.0,$130.00,11,4.73,4.73,4.91
698609846687550422,https://www.airbnb.com/rooms/698609846687550422,1.0,1.0,$112.00,18,4.78,4.83,4.78
698651334858608057,https://www.airbnb.com/rooms/698651334858608057,1.0,1.0,$83.00,1,5.0,5.0,5.0
698665890030154828,https://www.airbnb.com/rooms/698665890030154828,1.0,1.0,$50.00,1,5.0,5.0,5.0
698681833979378402,https://www.airbnb.com/rooms/698681833979378402,5.0,7.0,$439.00,1,5.0,5.0,5.0
698741675380525601,https://www.airbnb.com/rooms/698741675380525601,3.0,4.0,$125.00,16,4.81,4.81,4.75
698751252770018869,https://www.airbnb.com/rooms/698751252770018869,3.0,3.0,$234.00,10,4.8,5.0,5.0
698768052428027202,https://www.airbnb.com/rooms/698768052428027202,3.0,4.0,$143.00,13,4.62,4.62,4.54
698770620006466498,https://www.airbnb.com/rooms/698770620006466498,1.0,2.0,$99.00,6,4.67,4.5,4.67
698835651947394267,https://www.airbnb.com/rooms/698835651947394267,,1.0,$100.00,3,5.0,4.67,4.33
698843010818994708,https://www.airbnb.com/rooms/698843010818994708,3.0,3.0,$162.00,0,,,
699112228861014890,https://www.airbnb.com/rooms/699112228861014890,4.0,1.0,$110.00,0,,,
699138913874246300,https://www.airbnb.com/rooms/699138913874246300,4.0,4.0,$236.00,14,4.71,4.71,4.79
699357739076882496,https://www.airbnb.com/rooms/699357739076882496,4.0,4.0,$399.00,0,,,
699754905252511710,https://www.airbnb.com/rooms/699754905252511710,2.0,2.0,$162.00,0,,,
699896936306442594,https://www.airbnb.com/rooms/699896936306442594,3.0,3.0,$218.00,23,4.91,4.87,4.87
699906239820462331,https://www.airbnb.com/rooms/699906239820462331,1.0,1.0,$208.00,2,5.0,5.0,5.0
699939733398586810,https://www.airbnb.com/rooms/699939733398586810,3.0,3.0,$250.00,0,,,
699994763461955042,https://www.airbnb.com/rooms/699994763461955042,3.0,3.0,$500.00,3,4.67,4.67,4.33
700017042975495336,https://www.airbnb.com/rooms/700017042975495336,1.0,1.0,$58.00,1,5.0,5.0,5.0
700027785494522897,https://www.airbnb.com/rooms/700027785494522897,2.0,2.0,$96.00,21,4.57,4.62,4.62
700049400981606490,https://www.airbnb.com/rooms/700049400981606490,2.0,4.0,$586.00,3,5.0,5.0,4.67
700083877439739056,https://www.airbnb.com/rooms/700083877439739056,3.0,3.0,$233.00,24,4.83,4.92,4.83
700107893839639853,https://www.airbnb.com/rooms/700107893839639853,3.0,3.0,$892.00,7,5.0,5.0,4.86
700110858468236388,https://www.airbnb.com/rooms/700110858468236388,2.0,2.0,$485.00,3,5.0,5.0,5.0
700110942578114381,https://www.airbnb.com/rooms/700110942578114381,5.0,8.0,$250.00,0,,,
700125091539298214,https://www.airbnb.com/rooms/700125091539298214,4.0,4.0,$948.00,2,5.0,5.0,5.0
700170914735136631,https://www.airbnb.com/rooms/700170914735136631,2.0,2.0,$95.00,0,,,
700221296926878996,https://www.airbnb.com/rooms/700221296926878996,3.0,3.0,$500.00,0,,,
700651363800432061,https://www.airbnb.com/rooms/700651363800432061,2.0,2.0,$293.00,23,4.96,4.96,4.74
700664232250803590,https://www.airbnb.com/rooms/700664232250803590,1.0,2.0,$244.00,25,5.0,5.0,4.96
700669261299122407,https://www.airbnb.com/rooms/700669261299122407,1.0,2.0,$270.00,31,4.97,4.97,4.84
700675258224381532,https://www.airbnb.com/rooms/700675258224381532,1.0,1.0,$145.00,0,,,
700690080689999256,https://www.airbnb.com/rooms/700690080689999256,5.0,5.0,$995.00,0,,,
700701285280163421,https://www.airbnb.com/rooms/700701285280163421,5.0,14.0,$879.00,12,4.92,4.83,4.67
700722062642471592,https://www.airbnb.com/rooms/700722062642471592,3.0,6.0,$592.00,7,5.0,5.0,5.0
700832676565657641,https://www.airbnb.com/rooms/700832676565657641,1.0,1.0,$108.00,17,4.94,5.0,4.82
700848200175642499,https://www.airbnb.com/rooms/700848200175642499,3.0,3.0,$300.00,3,4.67,4.67,4.67
700885975347955438,https://www.airbnb.com/rooms/700885975347955438,3.0,3.0,$210.00,20,4.45,4.45,4.35
701129364654968693,https://www.airbnb.com/rooms/701129364654968693,2.0,3.0,$720.00,0,,,
701144060211910830,https://www.airbnb.com/rooms/701144060211910830,2.0,3.0,$720.00,0,,,
701368834440035976,https://www.airbnb.com/rooms/701368834440035976,2.0,2.0,$276.00,3,4.67,4.67,4.67
701405965706233849,https://www.airbnb.com/rooms/701405965706233849,2.0,2.0,$205.00,0,,,
701425005340612025,https://www.airbnb.com/rooms/701425005340612025,3.0,4.0,$366.00,0,,,
701430945544692403,https://www.airbnb.com/rooms/701430945544692403,1.0,1.0,$110.00,16,4.88,4.75,4.75
701450478568182836,https://www.airbnb.com/rooms/701450478568182836,1.0,2.0,$123.00,2,4.5,4.5,4.0
701461078380815827,https://www.airbnb.com/rooms/701461078380815827,2.0,2.0,$91.00,0,,,
701463289533354961,https://www.airbnb.com/rooms/701463289533354961,1.0,1.0,$311.00,51,4.94,4.96,4.9
701500735155752844,https://www.airbnb.com/rooms/701500735155752844,1.0,1.0,$257.00,51,4.92,4.84,4.76
701542931876725578,https://www.airbnb.com/rooms/701542931876725578,1.0,1.0,$230.00,44,4.82,4.91,4.82
701550381841985692,https://www.airbnb.com/rooms/701550381841985692,1.0,1.0,$120.00,0,,,
701562925667608252,https://www.airbnb.com/rooms/701562925667608252,2.0,2.0,$450.00,4,5.0,5.0,5.0
701592446254142925,https://www.airbnb.com/rooms/701592446254142925,3.0,7.0,$361.00,17,5.0,4.94,4.94
701654745551424369,https://www.airbnb.com/rooms/701654745551424369,3.0,4.0,$105.00,0,,,
701749660959553087,https://www.airbnb.com/rooms/701749660959553087,3.0,5.0,$199.00,13,4.46,4.54,4.54
701975813974541931,https://www.airbnb.com/rooms/701975813974541931,4.0,6.0,$258.00,8,4.75,4.63,4.75
701995824388704401,https://www.airbnb.com/rooms/701995824388704401,4.0,4.0,$304.00,1,5.0,5.0,5.0
702051625367888006,https://www.airbnb.com/rooms/702051625367888006,1.0,1.0,$153.00,20,5.0,5.0,4.95
702074850516147254,https://www.airbnb.com/rooms/702074850516147254,4.0,5.0,$730.00,5,4.6,4.8,4.6
702112301877536104,https://www.airbnb.com/rooms/702112301877536104,2.0,2.0,$282.00,8,5.0,5.0,4.88
702130292560547856,https://www.airbnb.com/rooms/702130292560547856,4.0,6.0,$1100.00,0,,,
702144566246744889,https://www.airbnb.com/rooms/702144566246744889,,1.0,$103.00,20,4.65,4.6,4.6
702155946025460020,https://www.airbnb.com/rooms/702155946025460020,3.0,3.0,$163.00,3,4.67,4.67,4.33
702157980197184111,https://www.airbnb.com/rooms/702157980197184111,,1.0,$103.00,20,4.6,4.75,4.6
702167452361740665,https://www.airbnb.com/rooms/702167452361740665,,1.0,$106.00,3,4.33,4.67,3.0
702195639352242595,https://www.airbnb.com/rooms/702195639352242595,1.0,1.0,$95.00,3,5.0,5.0,5.0
702302363968688279,https://www.airbnb.com/rooms/702302363968688279,1.0,1.0,$402.00,46,4.78,4.85,4.8
702344834024187270,https://www.airbnb.com/rooms/702344834024187270,2.0,3.0,$179.00,3,5.0,5.0,5.0
702756719873931037,https://www.airbnb.com/rooms/702756719873931037,1.0,1.0,$87.00,0,,,
702759452317220306,https://www.airbnb.com/rooms/702759452317220306,2.0,2.0,$162.00,0,,,
702773605464942809,https://www.airbnb.com/rooms/702773605464942809,1.0,1.0,$142.00,4,4.75,5.0,4.75
702802891879233030,https://www.airbnb.com/rooms/702802891879233030,1.0,1.0,$53.00,5,5.0,5.0,4.8
702976593097188947,https://www.airbnb.com/rooms/702976593097188947,1.0,1.0,$200.00,69,4.99,4.96,4.94
702979064263808630,https://www.airbnb.com/rooms/702979064263808630,5.0,9.0,$375.00,16,4.69,4.75,4.56
702999917164043567,https://www.airbnb.com/rooms/702999917164043567,1.0,1.0,$105.00,1,4.0,5.0,4.0
703366890188175023,https://www.airbnb.com/rooms/703366890188175023,1.0,1.0,$116.00,11,5.0,5.0,5.0
703442313575292831,https://www.airbnb.com/rooms/703442313575292831,1.0,2.0,$324.00,0,,,
703575203426104825,https://www.airbnb.com/rooms/703575203426104825,4.0,5.0,$349.00,0,,,
703709687022805613,https://www.airbnb.com/rooms/703709687022805613,4.0,5.0,$1248.00,3,5.0,5.0,5.0
703789422373340594,https://www.airbnb.com/rooms/703789422373340594,1.0,1.0,$60.00,12,4.75,4.75,4.75
703869615020207747,https://www.airbnb.com/rooms/703869615020207747,1.0,1.0,$68.00,25,5.0,5.0,4.88
704161034007614517,https://www.airbnb.com/rooms/704161034007614517,,1.0,$81.00,5,4.8,5.0,4.8
704188894126772398,https://www.airbnb.com/rooms/704188894126772398,1.0,2.0,$639.00,1,5.0,5.0,4.0
704233795425994881,https://www.airbnb.com/rooms/704233795425994881,2.0,2.0,$143.00,4,5.0,4.75,4.0
704238976097671633,https://www.airbnb.com/rooms/704238976097671633,3.0,5.0,$170.00,12,4.92,4.83,5.0
704279520475983266,https://www.airbnb.com/rooms/704279520475983266,2.0,2.0,$131.00,0,,,
704286549259812645,https://www.airbnb.com/rooms/704286549259812645,1.0,1.0,$128.00,2,4.5,4.5,5.0
704342706446032247,https://www.airbnb.com/rooms/704342706446032247,3.0,4.0,$350.00,1,5.0,5.0,3.0
704352912111277324,https://www.airbnb.com/rooms/704352912111277324,1.0,1.0,$85.00,1,5.0,5.0,5.0
704372226372033845,https://www.airbnb.com/rooms/704372226372033845,1.0,1.0,$45.00,2,5.0,5.0,5.0
704493299461736574,https://www.airbnb.com/rooms/704493299461736574,1.0,1.0,$117.00,12,4.83,4.92,4.75
704501612585274407,https://www.airbnb.com/rooms/704501612585274407,2.0,2.0,$161.00,24,4.75,4.79,4.71
704540329739537628,https://www.airbnb.com/rooms/704540329739537628,2.0,5.0,$214.00,31,4.65,4.58,4.74
704658022197620579,https://www.airbnb.com/rooms/704658022197620579,,1.0,$99.00,16,4.63,4.94,4.81
704853469699072609,https://www.airbnb.com/rooms/704853469699072609,1.0,1.0,$119.00,1,5.0,5.0,4.0
704908561727295062,https://www.airbnb.com/rooms/704908561727295062,3.0,4.0,$267.00,1,5.0,5.0,5.0
705009572588341529,https://www.airbnb.com/rooms/705009572588341529,2.0,3.0,$122.00,27,4.19,4.44,4.33
705031025135538627,https://www.airbnb.com/rooms/705031025135538627,3.0,4.0,$256.00,1,5.0,5.0,5.0
705059831671530154,https://www.airbnb.com/rooms/705059831671530154,1.0,1.0,$188.00,3,5.0,5.0,5.0
705070253221112935,https://www.airbnb.com/rooms/705070253221112935,1.0,1.0,$82.00,23,4.74,4.91,4.7
705081994942565402,https://www.airbnb.com/rooms/705081994942565402,1.0,1.0,$62.00,27,4.89,4.81,4.93
705110322292993657,https://www.airbnb.com/rooms/705110322292993657,1.0,1.0,$59.00,12,4.92,5.0,4.92
705110519354846734,https://www.airbnb.com/rooms/705110519354846734,1.0,1.0,$166.00,4,5.0,5.0,4.75
705127597455600484,https://www.airbnb.com/rooms/705127597455600484,1.0,1.0,$153.00,19,4.79,4.89,4.68
705234040288970768,https://www.airbnb.com/rooms/705234040288970768,2.0,2.0,$193.00,13,4.92,4.92,4.92
705271312639959751,https://www.airbnb.com/rooms/705271312639959751,4.0,12.0,$1256.00,21,5.0,5.0,4.86
705427968047625308,https://www.airbnb.com/rooms/705427968047625308,4.0,1.0,$66.00,0,,,
705430618504251494,https://www.airbnb.com/rooms/705430618504251494,3.0,1.0,$77.00,0,,,
705437432017276061,https://www.airbnb.com/rooms/705437432017276061,3.0,1.0,$38.00,0,,,
705511463215819318,https://www.airbnb.com/rooms/705511463215819318,2.0,3.0,$130.00,40,4.9,4.83,4.8
705608794705306039,https://www.airbnb.com/rooms/705608794705306039,1.0,1.0,$200.00,18,4.72,4.72,4.61
705615312373088280,https://www.airbnb.com/rooms/705615312373088280,2.0,3.0,$122.00,26,4.96,4.85,4.77
705644559842064253,https://www.airbnb.com/rooms/705644559842064253,1.0,1.0,$218.00,24,4.83,4.92,4.75
705680061744754307,https://www.airbnb.com/rooms/705680061744754307,2.0,2.0,$140.00,0,,,
705729944855014574,https://www.airbnb.com/rooms/705729944855014574,2.0,2.0,$98.00,3,5.0,5.0,5.0
705847519503554887,https://www.airbnb.com/rooms/705847519503554887,2.0,4.0,$200.00,1,5.0,5.0,5.0
705850761548807058,https://www.airbnb.com/rooms/705850761548807058,1.0,2.0,$250.00,3,5.0,5.0,5.0
705858111330823711,https://www.airbnb.com/rooms/705858111330823711,1.0,1.0,$379.00,0,,,
705870027173515349,https://www.airbnb.com/rooms/705870027173515349,2.0,6.0,$202.00,8,4.13,4.38,4.0
705879056498438637,https://www.airbnb.com/rooms/705879056498438637,2.0,6.0,$164.00,4,4.25,4.0,4.25
705885601612098450,https://www.airbnb.com/rooms/705885601612098450,2.0,6.0,$203.00,10,4.1,4.3,4.5
705890410114421925,https://www.airbnb.com/rooms/705890410114421925,2.0,6.0,$190.00,3,4.33,4.0,4.0
705894514748085441,https://www.airbnb.com/rooms/705894514748085441,2.0,6.0,$177.00,3,4.67,5.0,5.0
705898889366330947,https://www.airbnb.com/rooms/705898889366330947,2.0,6.0,$184.00,8,4.25,4.5,4.13
705906528815583846,https://www.airbnb.com/rooms/705906528815583846,2.0,2.0,$146.00,1,3.0,3.0,2.0
705911672123628594,https://www.airbnb.com/rooms/705911672123628594,1.0,1.0,$94.00,3,4.33,4.33,3.67
705916269651660599,https://www.airbnb.com/rooms/705916269651660599,1.0,1.0,$124.00,0,,,
705919228669789429,https://www.airbnb.com/rooms/705919228669789429,4.0,4.0,$218.00,4,4.5,4.5,4.5
705932193233406072,https://www.airbnb.com/rooms/705932193233406072,4.0,4.0,$189.00,6,4.33,4.33,4.33
705942905028304182,https://www.airbnb.com/rooms/705942905028304182,4.0,4.0,$238.00,0,,,
705962756755948950,https://www.airbnb.com/rooms/705962756755948950,1.0,1.0,$45.00,5,4.8,4.8,4.4
706020990883124090,https://www.airbnb.com/rooms/706020990883124090,3.0,3.0,$157.00,18,4.67,4.72,4.56
706135458039143501,https://www.airbnb.com/rooms/706135458039143501,1.0,1.0,$68.00,4,4.5,4.75,4.75
706169159043204226,https://www.airbnb.com/rooms/706169159043204226,1.0,1.0,$220.00,0,,,
706361730313605263,https://www.airbnb.com/rooms/706361730313605263,2.0,2.0,$169.00,4,4.25,4.25,4.5
706369841518511682,https://www.airbnb.com/rooms/706369841518511682,2.0,2.0,$170.00,3,4.33,5.0,4.33
706372084653497942,https://www.airbnb.com/rooms/706372084653497942,2.0,2.0,$140.00,3,5.0,4.67,4.67
706377480486573375,https://www.airbnb.com/rooms/706377480486573375,1.0,1.0,$117.00,3,4.33,4.0,4.67
706381249629060214,https://www.airbnb.com/rooms/706381249629060214,1.0,1.0,$85.00,2,3.5,5.0,4.0
706396343931283471,https://www.airbnb.com/rooms/706396343931283471,2.0,2.0,$429.00,0,,,
706405971431478384,https://www.airbnb.com/rooms/706405971431478384,2.0,3.0,$128.00,4,5.0,5.0,5.0
706410725254890356,https://www.airbnb.com/rooms/706410725254890356,,1.0,$70.00,1,5.0,5.0,5.0
706410729541073357,https://www.airbnb.com/rooms/706410729541073357,2.0,3.0,$99.00,0,,,
706418681420611579,https://www.airbnb.com/rooms/706418681420611579,1.0,1.0,$155.00,25,4.76,4.84,4.8
706425794802256264,https://www.airbnb.com/rooms/706425794802256264,1.0,1.0,$102.00,19,4.47,4.74,4.42
706427797732746723,https://www.airbnb.com/rooms/706427797732746723,2.0,3.0,$146.00,0,,,
706447546900614643,https://www.airbnb.com/rooms/706447546900614643,1.0,1.0,$100.00,0,,,
706488419824863602,https://www.airbnb.com/rooms/706488419824863602,,1.0,$75.00,2,5.0,5.0,5.0
706489852640658620,https://www.airbnb.com/rooms/706489852640658620,1.0,1.0,$132.00,39,4.95,5.0,4.95
706501000514212028,https://www.airbnb.com/rooms/706501000514212028,3.0,4.0,$216.00,22,4.73,4.91,4.73
706519210990682558,https://www.airbnb.com/rooms/706519210990682558,2.0,2.0,$141.00,3,5.0,5.0,5.0
706522526180591712,https://www.airbnb.com/rooms/706522526180591712,2.0,2.0,$133.00,1,5.0,5.0,5.0
706526504782288121,https://www.airbnb.com/rooms/706526504782288121,2.0,3.0,$262.00,9,4.78,4.89,5.0
706531557726490842,https://www.airbnb.com/rooms/706531557726490842,3.0,5.0,$413.00,2,5.0,5.0,4.5
706531661699710985,https://www.airbnb.com/rooms/706531661699710985,2.0,2.0,$139.00,2,4.0,4.5,4.0
706567028597621956,https://www.airbnb.com/rooms/706567028597621956,2.0,2.0,$366.00,0,,,
706617775022976860,https://www.airbnb.com/rooms/706617775022976860,4.0,5.0,$897.00,9,5.0,5.0,5.0
706618025734854269,https://www.airbnb.com/rooms/706618025734854269,1.0,2.0,$305.00,6,5.0,5.0,4.83
706634552580397555,https://www.airbnb.com/rooms/706634552580397555,1.0,1.0,$82.00,32,4.59,4.78,4.59
706650765530689776,https://www.airbnb.com/rooms/706650765530689776,2.0,3.0,$310.00,2,5.0,5.0,4.5
706738666931680487,https://www.airbnb.com/rooms/706738666931680487,1.0,1.0,$81.00,11,5.0,5.0,5.0
706751806219377153,https://www.airbnb.com/rooms/706751806219377153,3.0,3.0,$176.00,18,5.0,5.0,5.0
706764362953652475,https://www.airbnb.com/rooms/706764362953652475,1.0,1.0,$95.00,0,,,
707123565899226301,https://www.airbnb.com/rooms/707123565899226301,3.0,4.0,$170.00,3,4.33,4.67,4.33
707188438603628708,https://www.airbnb.com/rooms/707188438603628708,1.0,1.0,$149.00,26,5.0,5.0,4.81
707211103296532146,https://www.airbnb.com/rooms/707211103296532146,1.0,1.0,$60.00,9,4.78,5.0,4.89
707244037085525283,https://www.airbnb.com/rooms/707244037085525283,1.0,1.0,$173.00,31,4.77,4.9,4.77
707279315357549747,https://www.airbnb.com/rooms/707279315357549747,2.0,2.0,$88.00,4,5.0,5.0,4.75
707288066473578321,https://www.airbnb.com/rooms/707288066473578321,1.0,1.0,$471.00,0,,,
707335046073042106,https://www.airbnb.com/rooms/707335046073042106,3.0,4.0,$250.00,0,,,
707371561736740059,https://www.airbnb.com/rooms/707371561736740059,1.0,1.0,$103.00,2,4.0,5.0,4.0
707378412501643862,https://www.airbnb.com/rooms/707378412501643862,4.0,5.0,$325.00,7,5.0,4.86,4.86
707387247707544652,https://www.airbnb.com/rooms/707387247707544652,1.0,1.0,$132.00,3,4.67,4.33,4.33
707401869646356231,https://www.airbnb.com/rooms/707401869646356231,2.0,4.0,$187.00,3,4.67,4.67,4.67
707408182981427602,https://www.airbnb.com/rooms/707408182981427602,2.0,2.0,$139.00,3,4.33,4.67,4.0
707411212735640411,https://www.airbnb.com/rooms/707411212735640411,2.0,2.0,$133.00,1,5.0,5.0,5.0
707411520643689982,https://www.airbnb.com/rooms/707411520643689982,2.0,2.0,$799.00,1,5.0,5.0,5.0
707681041816006608,https://www.airbnb.com/rooms/707681041816006608,2.0,3.0,$136.00,21,4.57,4.57,4.48
707780834033034510,https://www.airbnb.com/rooms/707780834033034510,3.0,4.0,$199.00,16,4.94,4.94,4.81
707851021666715084,https://www.airbnb.com/rooms/707851021666715084,3.0,3.0,$156.00,17,4.76,4.88,4.71
707857554814153135,https://www.airbnb.com/rooms/707857554814153135,1.0,2.0,$207.00,0,,,
707883735608282838,https://www.airbnb.com/rooms/707883735608282838,1.0,2.0,$192.00,28,4.71,4.71,4.61
707949541251593007,https://www.airbnb.com/rooms/707949541251593007,2.0,3.0,$137.00,23,4.87,4.87,4.83
707957294435886188,https://www.airbnb.com/rooms/707957294435886188,2.0,2.0,$195.00,10,5.0,5.0,4.9
707975399724103689,https://www.airbnb.com/rooms/707975399724103689,1.0,2.0,$1000.00,0,,,
708008829905163885,https://www.airbnb.com/rooms/708008829905163885,2.0,2.0,$174.00,16,5.0,5.0,4.94
708046815145118061,https://www.airbnb.com/rooms/708046815145118061,2.0,2.0,$174.00,41,4.85,4.93,4.8
708057785127788776,https://www.airbnb.com/rooms/708057785127788776,1.0,1.0,$350.00,0,,,
708078104415593278,https://www.airbnb.com/rooms/708078104415593278,2.0,1.0,$204.00,29,4.86,4.83,4.76
708125072028598751,https://www.airbnb.com/rooms/708125072028598751,2.0,3.0,$126.00,17,4.94,5.0,4.94
708130077838307371,https://www.airbnb.com/rooms/708130077838307371,,1.0,$111.00,21,4.9,4.81,4.76
708150981879093461,https://www.airbnb.com/rooms/708150981879093461,1.0,1.0,$73.00,0,,,
708181611213123633,https://www.airbnb.com/rooms/708181611213123633,5.0,7.0,$178.00,1,5.0,5.0,5.0
708436847296093977,https://www.airbnb.com/rooms/708436847296093977,1.0,1.0,$58.00,1,5.0,5.0,5.0
708472208339167218,https://www.airbnb.com/rooms/708472208339167218,3.0,4.0,$315.00,16,5.0,5.0,4.88
708534930610364757,https://www.airbnb.com/rooms/708534930610364757,3.0,3.0,$235.00,4,4.5,4.75,4.75
708572945302311143,https://www.airbnb.com/rooms/708572945302311143,2.0,3.0,$99.00,0,,,
